StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q91,Q93,Q3.1,Q3.2,Q4.2,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q12.1_1,Q12.1_2,Q12.1_3,Q12.1_4,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q14.1_1,Q14.1_2,Q14.1_3,Q14.1_4,Q15.1_1,Q15.1_2,Q15.1_3,Q15.1_4,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q18.1_1,Q18.1_2,Q18.1_3,Q18.1_4,Q19.1_1,Q19.1_2,Q19.1_3,Q19.1_4,Q20.1_1,Q20.1_2,Q20.1_3,Q20.1_4,Q21.1_1,Q21.1_2,Q21.1_3,Q21.1_4,Q22.1_1,Q22.1_2,Q22.1_3,Q22.1_4,Q23.1_1,Q23.1_2,Q23.1_3,Q23.1_4,Q24.1_1,Q24.1_2,Q24.1_3,Q24.1_4,Q25.1_1,Q25.1_2,Q25.1_3,Q25.1_4,Q26.1_1,Q26.1_2,Q26.1_3,Q26.1_4,Q27.1_1,Q27.1_2,Q27.1_3,Q27.1_4,Q28.1_1,Q28.1_2,Q28.1_3,Q28.1_4,Q29.1_1,Q29.1_2,Q29.1_3,Q29.1_4,Q30.1_1,Q30.1_2,Q30.1_3,Q30.1_4,Q31.1_1,Q31.1_2,Q31.1_3,Q31.1_4,Q32.1_1,Q32.1_2,Q32.1_3,Q32.1_4,Q33.1_1,Q33.1_2,Q33.1_3,Q33.1_4,Q34.1_1,Q34.1_2,Q34.1_3,Q34.1_4,Q35.1_1,Q35.1_2,Q35.1_3,Q35.1_4,Q36.1_1,Q36.1_2,Q36.1_3,Q36.1_4,Q37.1_1,Q37.1_2,Q37.1_3,Q37.1_4,Q38.1_1,Q38.1_2,Q38.1_3,Q38.1_4,Q39.1_1,Q39.1_2,Q39.1_3,Q39.1_4,Q40.1_1,Q40.1_2,Q40.1_3,Q40.1_4,Q41.1_1,Q41.1_2,Q41.1_3,Q41.1_4,Q42.1_1,Q42.1_2,Q42.1_3,Q42.1_4,Q43.1_1,Q43.1_2,Q43.1_3,Q43.1_4,Q44.1_1,Q44.1_2,Q44.1_3,Q44.1_4,Q45.1_1,Q45.1_2,Q45.1_3,Q45.1_4,Q46.1_1,Q46.1_2,Q46.1_3,Q46.1_4,Q47.1_1,Q47.1_2,Q47.1_3,Q47.1_4,Q48.1_1,Q48.1_2,Q48.1_3,Q48.1_4,Q49.1_1,Q49.1_2,Q49.1_3,Q49.1_4,Q50.1_1,Q50.1_2,Q50.1_3,Q50.1_4,Q51.1_1,Q51.1_2,Q51.1_3,Q51.1_4,Q52.1_1,Q52.1_2,Q52.1_3,Q52.1_4,Q53.1_1,Q53.1_2,Q53.1_3,Q53.1_4,Q54.1_1,Q54.1_2,Q54.1_3,Q54.1_4,Q55.1_1,Q55.1_2,Q55.1_3,Q55.1_4,Q56.1_1,Q56.1_2,Q56.1_3,Q56.1_4,Q57.1_1,Q57.1_2,Q57.1_3,Q57.1_4,Q58.1_1,Q58.1_2,Q58.1_3,Q58.1_4,Q59.1_1,Q59.1_2,Q59.1_3,Q59.1_4,Q60.1_1,Q60.1_2,Q60.1_3,Q60.1_4,Q61.1_1,Q61.1_2,Q61.1_3,Q61.1_4,Q62.1_1,Q62.1_2,Q62.1_3,Q62.1_4,Q63.1,Q63.2
21/04/2021 13:30,21/04/2021 13:42,IP Address,192.180.12.203,100,684,TRUE,21/04/2021 13:42,R_OBEZqoTVPcJedJT,,,,,41.12359619,-83.18190002,anonymous,EN,"I agree to participate, begin the study",18 - 24,Slightly liberal,Male,Very strongly,Black or African American,Somewhat interested,Some college,Independent,Democrats,Trust: Is the politician expressing trust?,3,0,0,2,0,0,2,0,,,,,,,,,0,0,1,4,,,,,,,,,0,0,0,0,2,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,0,0,1,0,0,3,2,0,,,,,0,2,4,0,0,5,3,0,0,2,1,0,0,0,0,2,,,,,,,,,3,0,0,7,3,2,0,5,,,,,0,2,0,1,,,,,0,2,,0,,,,,,,,,,,,,3,0,0,3,0,3,5,0,0,3,5,0,1,0,0,1,,4,6,,1,0,0,1,0,0,0,3,,,,,,,,,0,0,0,4,,,,,,,,,,,,,1,0,0,1,,,0,1,,,,,0,0,0,0,,,,,2,0,0,2,0,3,2,0,0,2,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:32,21/04/2021 13:48,IP Address,191.101.133.102,100,933,TRUE,21/04/2021 13:48,R_2R23bgyKUtVAMrx,,,,,34.05439758,-118.2440033,anonymous,EN,"I agree to participate, begin the study",25 - 34,Extremely liberal,Male,Very strongly,Hispanic,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,7,1,1,3,5,0,0,9,10,0,0,10,7,0,0,10,,,,,,,,,,,,,8,0,0,8,8,7,0,5,4,10,8,3,6,4,9,1,3,8,2,0,,,,,,,,,,,,,,,,,,,,,8,5,1,3,,,,,0,9,8,0,3,9,4,2,,,,,,,,,,,,,8,0,0,9,,,,,,,,,7,0,0,10,7,1,1,3,7,3,3,8,9,0,1,9,2,9,8,1,8,3,1,5,9,4,3,8,,,,,,,,,0,10,10,0,10,0,,8,8,4,2,9,8,2,1,9,,,,,,,,,,,,,,,,,4,9,8,3,7,4,3,3,,,,,,,,,,,,,8,6,7,5,,,,,,,,,6,7,6,4,0,8,10,0,2,9,8,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:34,21/04/2021 13:42,IP Address,199.117.230.41,100,491,TRUE,21/04/2021 13:42,R_pQ7SyBSkSYJulC9,,,,,41.332901,-111.862999,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly liberal,Male,Very strongly,White,Somewhat interested,Graduate degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",4,2,1,7,,,,,,,,,3,1,1,7,,,,,1,3,1,8,8,1,0,8,,,,,1,5,5,1,,,,,1,2,3,5,,,,,1,7,6,0,,,,,,,,,2,4,7,1,1,7,7,1,,,,,1,6,7,1,0,2,2,0,,,,,,,,,1,7,7,0,0,1,0,0,1,6,5,7,,,,,,,,,,,,,,,,,7,1,0,7,,,,,,,,,,,,,,,,,5,2,2,9,3,7,7,4,4,5,5,8,6,2,0,5,3,7,7,2,,,,,5,4,4,5,,,,,1,6,5,2,,,,,2,6,6,1,,,,,3,7,5,1,3,4,3,1,0,7,4,0,,,,,5,4,4,5,,,,,,,,,,,,,,,,,1,7,6,2,3,2,1,0,7,5,2,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:34,21/04/2021 13:48,IP Address,207.244.71.79,100,790,TRUE,21/04/2021 13:48,R_3qwLwKvfaiHGa5V,,,,,37.75100708,-97.8219986,anonymous,EN,"I agree to participate, begin the study",25 - 34,Conservative,Female,Very strongly,Black or African American,Very interested,4 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",7,6,0,4,6,4,0,5,6,5,0,3,,,,,,,,,,,,,6,4,0,5,5,2,0,1,7,4,0,4,6,5,0,0,,,,,,,,,6,5,0,4,,,,,,,,,6,5,0,3,5,3,1,2,,,,,,,,,7,5,0,4,,,,,8,6,0,4,,,,,,,,,,,,,6,4,0,3,6,4,0,4,,,,,,,,,6,5,0,4,,,,,,,,,5,4,0,4,,,,,8,7,6,7,,,,,5,4,5,4,,,,,7,5,0,5,,,,,,,,,5,3,5,4,6,5,0,1,,,,,7,5,0,4,,,,,7,6,0,4,0,4,6,0,,,,,1,5,3,0,7,4,0,3,7,6,0,6,6,4,0,5,,,,,6,4,0,5,7,3,0,3,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:36,21/04/2021 13:44,IP Address,24.211.36.43,100,461,TRUE,21/04/2021 13:44,R_2cmNfztkUxkc7LP,,,,,34.18469238,-79.770401,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly liberal,Male,Very strongly,Black or African American,Somewhat interested,Some college,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,9,,0,,10,,,,8,,,,,,,,8,3,,,3,,,,,3,,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,7,,4,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,3,,,,,,,,8,,,,9,,,,,,,,10,,,,,,,,8,3,,0,8,,,,,,,,8,,,,7,,,,8,,,,,,3,7,,6,5,5,5,,,,,,,,,,,,8,,,,,,6,5,,,,,,,,,7,,,,5,,,,,,,,,,,,,,,,,,,5,,3,,,4,,,,,,,8,,,,5,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:41,21/04/2021 13:49,IP Address,216.165.95.165,100,458,TRUE,21/04/2021 13:49,R_31FpB4EsiGb2VgY,,,,,40.73590088,-73.99040222,anonymous,EN,"I agree to participate, begin the study",18 - 24,Liberal,Female,Very strongly,Asian,Not very interested,Some college,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,0,0,0,9,2,0,0,9,1,0,0,9,0,0,0,8,,,,,0,0,0,7,1,9,0,0,1,10,1,0,,,,,,,,,,,,,1,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,,,,,0,8,0,0,,,,,0,0,0,7,,,,,1,0,0,8,1,0,0,9,0,3,0,5,0,0,0,10,,,,,1,0,0,6,,,,,0,0,0,7,0,0,0,7,,,,,,,,,0,8,3,2,,,,,,,,,1,5,1,0,,,,,1,6,3,1,0,9,0,0,1,4,2,1,,,,,,,,,0,7,1,0,0,8,2,0,,,,,2,3,0,5,0,9,1,0,,,,,0,6,0,0,0,9,1,0,,,,,0,8,2,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:43,21/04/2021 13:52,IP Address,45.46.160.244,100,527,TRUE,21/04/2021 13:52,R_SC787nTvMbV47MB,,,,,42.91349792,-78.88899994,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Male,Somewhat strongly,White,Interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,4,6,2,3,4,6,5,4,4,3,1,6,3,8,2,4,,,,,,,,,8,6,1,9,,,,,,,,,2,8,6,3,,,,,,,,,,,,,1,9,8,2,1,10,10,1,3,8,9,1,0,10,10,0,0,10,10,0,,,,,1,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,0,2,9,6,1,0,10,10,,3,6,4,2,,,,,8,3,3,9,3,9,3,4,7,3,2,8,,,,,,,,,,,,,4,10,10,3,0,10,10,0,3,9,7,2,,,,,,,,,0,10,10,1,2,10,10,1,3,8,4,6,,,,,0,10,9,0,2,10,3,8,0,7,6,4,,,,,0,10,10,0,2,8,2,6,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:45,21/04/2021 14:00,IP Address,173.70.224.173,100,894,TRUE,21/04/2021 14:00,R_Uu8uVzSw3PUU5C9,,,,,40.76669312,-74.03109741,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Male,Very strongly,Asian,Somewhat interested,Some graduate training,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",2,7,0,5,,,,,,,,,,,,,,,,,,,,,9,0,0,5,,,,,0,9,3,0,1,9,0,0,,,,,1,10,0,0,2,9,3,0,1,10,5,0,,,,,,,,,,,,,,,,,,,,,0,10,5,0,,,,,1,10,0,0,0,9,9,0,1,10,6,,0,0,0,5,4,1,0,4,,,,,8,,,8,10,0,0,10,,,,,,,,,,,,,,,,,,,,,9,0,0,7,1,0,0,5,,,,,,,,,0,3,0,3,,,,,,,,,4,1,0,1,,,,,10,0,0,8,,,,,1,5,0,0,4,0,0,2,0,9,0,0,,,,,1,7,0,0,0,2,0,0,0,3,0,2,1,7,0,1,,,,,,,,,2,6,0,0,8,0,0,2,1,4,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:47,21/04/2021 14:17,IP Address,174.198.16.247,100,1818,TRUE,21/04/2021 14:17,R_31bifNV1VCyiOtf,,,,,40.15859985,-75.28199768,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly conservative,Male,Very strongly,White,Not very interested,2 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,7,0,0,7,6,0,0,7,0,0,0,7,9,0,0,3,,,,,,,,,1,7,0,0,,,,,,,,,0,9,3,0,4,7,2,1,4,7,1,0,0,8,6,0,,,,,,,,,,,,,,,,,0,8,6,0,,,,,,,,,,,,,2,0,0,2,2,0,0,6,1,0,0,7,6,0,0,7,,,,,0,4,0,5,,,,,,,,,1,0,0,10,3,0,0,10,,,,,,,,,0,1,0,7,6,0,0,8,0,6,2,3,0,5,3,0,,,,,2,6,0,2,,,,,0,8,5,1,,,,,,,,,0,7,7,0,,,,,0,7,6,0,1,6,0,0,,,,,6,0,0,3,0,5,0,1,,,,,,,,,,,,,0,8,9,0,0,8,6,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:49,21/04/2021 13:57,IP Address,47.134.10.175,100,483,TRUE,21/04/2021 13:57,R_3gSlcDUFErlGbT8,,,,,35.45019531,-79.13619995,anonymous,EN,"I agree to participate, begin the study",35 - 44,Moderate,Female,Very strongly,Other,Somewhat interested,2 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,1,,,10,,,,,3,0,0,8,,,,9,9,,,5,,,,,,,,,,,,,,,,,1,4,,,1,7,0,0,6,1,1,1,1,6,7,1,0,4,1,,,5,8,,,,,,,,,,2,1,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,5,,,9,,,,,,,,,2,,,9,,,,,,2,,,,,,,1,,0,8,,,,,,,,,2,,,9,,,,,,,,,,4,2,,,,,,4,,,2,,,,,3,0,0,8,,,,,2,1,,4,,,,,,,,,1,3,0,2,,,,,2,,,2,1,3,,6,1,3,1,0,,5,1,,1,1,0,0,0,4,1,,1,2,0,,,2,,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:51,21/04/2021 14:01,IP Address,24.116.189.95,100,581,TRUE,21/04/2021 14:01,R_b3O9bz6UdzB7Zap,,,,,30.39390564,-89.03679657,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Male,Not very strongly,Black or African American,Not very interested,High school graduate,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,0,0,0,3,0,8,0,0,0,7,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,3,8,0,,,,,,,,,0,7,0,0,0,7,8,0,0,7,0,0,1,0,0,3,1,0,0,4,0,5,0,9,0,0,0,4,2,0,0,8,,,,,,,,,,,,,2,0,0,8,0,0,0,6,,,,,,,,,0,5,0,4,2,0,0,8,0,8,6,0,,,,,2,0,0,0,,,,,0,0,0,0,,,,,,,,,0,7,0,0,0,8,6,0,,,,,0,9,0,0,,,,,0,2,0,0,0,0,0,0,0,7,0,0,,,,,,,,,,,,,0,6,0,0,0,7,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:51,21/04/2021 14:01,IP Address,67.43.198.43,100,587,TRUE,21/04/2021 14:01,R_2xYiKRKZFXwA4HC,,,,,40.10670471,-83.76210022,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly liberal,Male,Very strongly,White,Interested,4 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",2,5,0,5,2,0,0,5,,,,,,,,,,,,,0,0,0,5,,,,,0,0,0,6,0,2,0,0,,,,,,,,,0,5,0,0,,,,,,,,,,,,,,,,,,,,,0,5,2,0,0,4,5,0,0,5,2,0,,,,,0,1,0,0,,,,,0,4,0,0,0,0,0,4,0,0,0,6,,,,,,,,,,,,,,,,,0,0,0,8,0,2,0,0,,,,,,,,,1,0,0,5,1,0,0,5,,,,,,,,,0,0,0,2,,,,,0,0,0,4,1,0,0,1,,,,,0,2,0,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,,,,,0,0,2,0,0,0,2,0,0,1,1,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:51,21/04/2021 14:08,IP Address,174.55.92.98,100,1025,TRUE,21/04/2021 14:08,R_9plsd43hMpqIrL3,,,,,40.30619812,-76.88410187,anonymous,EN,"I agree to participate, begin the study",35 - 44,Moderate,Male,Very strongly,White,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",4,0,0,9,5,,,10,0,0,0,10,,,,10,0,0,0,10,,,,,,,,,,,,,,,,,1,8,2,0,,5,,5,,,,,0,9,0,0,2,6,0,0,0,8,6,0,,8,,,,9,,,,,,,,,,,,,,,,,,,,,,,0,9,6,0,,,,,,,,,,,,,0,0,0,10,,,,,,,,,2,,,8,,,,,,,,,,,,,1,,0,9,5,,,5,,,,,4,,,6,,,,,,8,,,,8,5,,5,2,,1,5,,,5,,,,,,,,,,8,,,,8,3,0,5,8,8,0,,8,,,,8,,,4,6,,,,,,,,,,,,,,,,9,,,,6,,,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:01,IP Address,73.21.69.204,100,534,TRUE,21/04/2021 14:01,R_2EAYdVpEVPk5EE4,,,,,32.0388031,-81.12190247,anonymous,EN,"I agree to participate, begin the study",25 - 34,Moderate,Male,Very strongly,White,Interested,High school graduate,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,,,,,4,3,0,10,,,,,,,,,3,8,2,3,,,,,,,,,2,9,5,2,3,7,5,0,9,5,0,4,2,9,2,0,,,,,,,,,,,,,,,,,,,,,0,9,8,0,0,8,0,0,3,7,7,1,0,6,2,0,9,3,0,8,7,2,0,9,6,0,0,9,,,,,7,6,1,8,,,,,,,,,1,7,1,2,7,0,0,9,7,5,1,7,5,0,0,10,6,1,0,8,9,0,0,10,,,,,,,,,0,6,10,0,10,2,0,5,,,,,2,5,3,2,,,,,4,8,6,3,,,,,1,7,6,0,2,8,2,1,,,,,4,6,3,2,,,,,6,5,0,6,3,8,2,4,,,,,,,,,,,,,,,,,2,7,1,3,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:05,IP Address,73.70.40.70,100,748,TRUE,21/04/2021 14:05,R_3QKmEafzFT2ISnV,,,,,36.5802002,-121.8442993,anonymous,EN,"I agree to participate, begin the study",45 - 54,Slightly conservative,Female,Very strongly,Asian,Somewhat interested,4 year degree,Independent,Republicans,"Fear: Is the politician inciting fear?,Happiness: is the content of the Tweet inciting happiness?,Trust: How angry is the Tweet?",,,,,2,1,0,6,0,2,0,7,0,2,0,7,,,,,,,,,,,,,,,,,1,5,2,0,,,,,0,2,0,5,0,3,1,0,,,,,,,,,0,4,1,0,,,,,1,2,2,0,0,4,0,0,,,,,0,1,0,0,0,3,4,0,,,,,0,5,4,0,0,3,1,0,,,,,,,,,1,1,0,5,,,,,,,,,0,2,0,3,,,,,,,,,,,,,,,,,0,3,1,2,0,1,0,3,0,7,6,0,,,,,0,5,6,1,,,,,1,4,0,0,0,5,3,0,0,7,7,0,0,4,5,0,,,,,0,6,6,0,0,5,6,0,0,7,4,0,,,,,0,7,4,0,,,,,0,1,0,1,0,5,3,0,,,,,,,,,0,5,3,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:05,IP Address,198.208.47.86,100,777,TRUE,21/04/2021 14:05,R_2zjXqtxgrpvyBBF,,,,,42.51939392,-83.24819946,anonymous,EN,"I agree to participate, begin the study",25 - 34,Conservative,Female,Very strongly,White,Very interested,4 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",10,0,0,10,10,0,0,10,,,,,1,0,0,10,,,,,,,,,10,1,0,8,10,2,0,10,8,0,0,0,1,9,4,0,10,0,0,10,4,4,1,0,,,,,10,1,0,8,,,,,,,,,,,,,,,,,9,1,1,1,,,,,10,0,1,2,,,,,,,,,,,,,,,,,,,,,10,0,0,10,,,,,2,9,0,7,5,1,0,8,,,,,,,,,,,,,,,,,,,,,10,0,0,10,10,1,1,10,10,0,0,10,2,3,5,2,,,,,10,1,0,8,,,,,1,1,5,5,3,10,9,1,2,1,0,2,,,,,2,6,10,1,0,10,6,3,,,,,3,10,2,5,,,,,,,,,1,8,2,2,1,10,9,1,,,,,,,,,2,4,7,2,0,8,5,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:05,IP Address,73.187.137.179,100,819,TRUE,21/04/2021 14:05,R_3lQTylpvXTHZsrO,,,,,41.27229309,-75.88870239,anonymous,EN,"I agree to participate, begin the study",65 - 74,Liberal,Female,Somewhat strongly,White,Not very interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?",7,0,0,7,,,,,,,,,,,,,8,0,0,10,0,3,0,4,7,0,0,4,3,0,0,5,,,,,,,,,,,,,,,,,0,5,5,0,5,6,1,0,,,,,0,5,2,0,,,,,,,,,0,5,6,0,,,,,,,,,0,3,,0,,,,,,,,,3,0,0,10,2,0,0,8,,,,,3,0,0,9,,,,,,,,,2,0,0,10,0,3,0,0,1,0,0,7,,,,,1,0,0,7,0,,0,7,,,,,,,,,0,5,0,0,0,6,7,0,,,,,3,0,0,4,,,,,,,,,0,5,0,0,0,6,5,0,4,0,0,5,0,5,0,0,0,5,0,0,,,,,0,5,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,3,0,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:09,IP Address,72.76.22.15,100,992,TRUE,21/04/2021 14:09,R_3kLC14ykcUZt4Ov,,,,,40.55110168,-74.46060181,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly liberal,Male,Very strongly,White,Somewhat interested,Some college,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",1,2,0,6,4,0,0,6,0,0,0,9,0,0,0,7,,,,,,,,,,,,,,,,,6,0,0,1,,,,,,,,,3,2,1,,,,,,5,0,0,0,2,3,,4,4,2,0,1,,,,,4,0,0,1,1,3,6,,,,,,2,5,2,0,5,3,0,0,,3,6,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,2,0,0,7,1,0,0,6,0,0,0,8,,,,,,,,,3,0,0,7,,,,,,,,,4,0,0,2,3,0,0,6,1,0,0,4,3,0,0,6,,,,,2,2,0,6,,,,,,,,,,,,,1,1,0,2,2,3,0,5,,,,,,,,,0,3,6,0,2,0,0,5,0,4,0,2,5,0,0,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:25,IP Address,68.35.59.71,100,2013,TRUE,21/04/2021 14:25,R_1gI2czmdy4xlPE9,,,,,34.83050537,-87.65599823,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly liberal,Female,Very strongly,White,Not very interested,Some college,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,9,1,1,9,,,,,,,,,1,8,1,10,1,2,1,8,,,,,,,,,3,3,1,5,,,,,,,,,3,10,8,1,,,,,,,,,7,1,6,3,,,,,,,,,,,,,1,10,10,1,1,3,1,1,1,3,4,6,6,3,1,2,1,7,9,1,,,,,,,,,1,1,1,9,,,,,5,2,2,10,,,,,4,1,2,8,7,1,1,9,,,,,8,1,1,10,,,,,6,1,0,10,8,3,1,9,,,,,7,4,1,10,0,6,5,8,,,,,6,3,1,10,,,,,,,,,7,4,1,10,0,4,0,6,4,2,0,7,2,6,6,3,2,6,1,10,0,2,0,5,1,1,1,7,,,,,6,5,1,8,,,,,0,10,7,1,,,,,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:52,21/04/2021 14:28,IP Address,98.227.212.208,100,2153,TRUE,21/04/2021 14:28,R_3L6Gewt1qU5IkA9,,,,,41.31260681,-87.2071991,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Female,Very strongly,Hispanic,Interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",5,,,8,7,,,10,,,,,6,,,10,4,,,8,,,,,,,,,,,,,,,,,,9,,,,,,,,8,0,,,,,,,5,,5,2,,,4,,,,,,,,,,8,,,,,,,,,,,,,,,,8,,,,8,8,,,,,,,,,8,,,,,5,,,10,5,,,9,,,,,,,,,5,,,10,,,,,5,,,10,8,,0,9,,,,,,,,,,,,9,8,,,9,,,,,,,8,2,,,,,7,,,7,,,,,,,,,4,,,7,,10,6,2,,,,,,,,,,7,,2,,,,,,3,,5,,,,7,,,,,,5,7,,2,,,4,,,,,2,5,,,5,5,,3,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
